Org Defined ID,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
80685,1,1/25/2021 6:01 PM,1/25/2021 6:01 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,115,0.5,1
80685,1,1/25/2021 6:01 PM,1/25/2021 6:01 PM,1,,,Summary:,,Trees,,,,,
222641,1,1/24/2021 1:29 PM,1/24/2021 1:30 PM,1,,,Trees,,,,,,,
222641,1,1/24/2021 1:29 PM,1/24/2021 1:30 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
222641,1,1/24/2021 1:29 PM,1/24/2021 1:30 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,170,0,1
222641,1,1/24/2021 1:29 PM,1/24/2021 1:30 PM,1,,,Summary:,,Trees,,,,,
205830,1,1/24/2021 2:19 PM,1/24/2021 2:20 PM,1,,,Trees,,,,,,,
205830,1,1/24/2021 2:19 PM,1/24/2021 2:20 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
205830,1,1/24/2021 2:19 PM,1/24/2021 2:20 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,250,0,1
205830,1,1/24/2021 2:19 PM,1/24/2021 2:20 PM,1,,,Summary:,,Trees,,,,,
225936,1,1/23/2021 11:25 PM,1/23/2021 11:27 PM,1,,,Trees,,,,,,,
225936,1,1/23/2021 11:25 PM,1/23/2021 11:27 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
225936,1,1/23/2021 11:25 PM,1/23/2021 11:27 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,15,0.5,1
225936,1,1/23/2021 11:25 PM,1/23/2021 11:27 PM,1,,,Summary:,,Trees,,,,,
235023,1,1/30/2021 6:04 PM,1/30/2021 6:04 PM,1,,,Trees,,,,,,,
235023,1,1/30/2021 6:04 PM,1/30/2021 6:04 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
235023,1,1/30/2021 6:04 PM,1/30/2021 6:04 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,about 200 metres tall,0,1
235023,1,1/30/2021 6:04 PM,1/30/2021 6:04 PM,1,,,Summary:,,Trees,,,,,
211355,1,1/24/2021 11:31 PM,1/24/2021 11:33 PM,1,,,Trees,,,,,,,
211355,1,1/24/2021 11:31 PM,1/24/2021 11:33 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
211355,1,1/24/2021 11:31 PM,1/24/2021 11:33 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
211355,1,1/24/2021 11:31 PM,1/24/2021 11:33 PM,1,,,Summary:,,Trees,,,,,
210813,1,1/25/2021 7:57 PM,1/25/2021 7:58 PM,1,,,Trees,,,,,,,
210813,1,1/25/2021 7:57 PM,1/25/2021 7:58 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
210813,1,1/25/2021 7:57 PM,1/25/2021 7:58 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,350,0,1
210813,1,1/25/2021 7:57 PM,1/25/2021 7:58 PM,1,,,Summary:,,Trees,,,,,
282166,1,1/24/2021 1:52 PM,1/24/2021 1:52 PM,1,,,Trees,,,,,,,
282166,1,1/24/2021 1:52 PM,1/24/2021 1:52 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
282166,1,1/24/2021 1:52 PM,1/24/2021 1:52 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,60,0.5,1
282166,1,1/24/2021 1:52 PM,1/24/2021 1:52 PM,1,,,Summary:,,Trees,,,,,
208167,1,1/26/2021 1:00 AM,1/26/2021 1:01 AM,1,,,Trees,,,,,,,
208167,1,1/26/2021 1:00 AM,1/26/2021 1:01 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
208167,1,1/26/2021 1:00 AM,1/26/2021 1:01 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,110,0.5,1
208167,1,1/26/2021 1:00 AM,1/26/2021 1:01 AM,1,,,Summary:,,Trees,,,,,
54196,1,1/24/2021 1:14 PM,1/24/2021 1:15 PM,1,,,Trees,,,,,,,
54196,1,1/24/2021 1:14 PM,1/24/2021 1:15 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0,1
54196,1,1/24/2021 1:14 PM,1/24/2021 1:15 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,30,0,1
54196,1,1/24/2021 1:14 PM,1/24/2021 1:15 PM,1,,,Summary:,,Trees,,,,,
208819,1,1/23/2021 4:55 PM,1/23/2021 4:57 PM,1,,,Trees,,,,,,,
208819,1,1/23/2021 4:55 PM,1/23/2021 4:57 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
208819,1,1/23/2021 4:55 PM,1/23/2021 4:57 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,120,0.5,1
208819,1,1/23/2021 4:55 PM,1/23/2021 4:57 PM,1,,,Summary:,,Trees,,,,,
201372,1,1/23/2021 5:13 PM,1/23/2021 5:14 PM,1,,,Trees,,,,,,,
201372,1,1/23/2021 5:13 PM,1/23/2021 5:14 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
201372,1,1/23/2021 5:13 PM,1/23/2021 5:14 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,200,0,1
201372,1,1/23/2021 5:13 PM,1/23/2021 5:14 PM,1,,,Summary:,,Trees,,,,,
213120,1,1/28/2021 9:40 PM,1/28/2021 9:41 PM,1,,,Trees,,,,,,,
213120,1,1/28/2021 9:40 PM,1/28/2021 9:41 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
213120,1,1/28/2021 9:40 PM,1/28/2021 9:41 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100 metres,0.5,1
213120,1,1/28/2021 9:40 PM,1/28/2021 9:41 PM,1,,,Summary:,,Trees,,,,,
212089,1,1/28/2021 9:55 AM,1/28/2021 9:56 AM,1,,,Trees,,,,,,,
212089,1,1/28/2021 9:55 AM,1/28/2021 9:56 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
212089,1,1/28/2021 9:55 AM,1/28/2021 9:56 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,70,0.5,1
212089,1,1/28/2021 9:55 AM,1/28/2021 9:56 AM,1,,,Summary:,,Trees,,,,,
238490,1,1/30/2021 3:23 PM,1/30/2021 3:24 PM,1,,,Trees,,,,,,,
238490,1,1/30/2021 3:23 PM,1/30/2021 3:24 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,b,0.5,1
238490,1,1/30/2021 3:23 PM,1/30/2021 3:24 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
238490,1,1/30/2021 3:23 PM,1/30/2021 3:24 PM,1,,,Summary:,,Trees,,,,,
213761,1,1/23/2021 8:54 PM,1/23/2021 8:55 PM,1,,,Trees,,,,,,,
213761,1,1/23/2021 8:54 PM,1/23/2021 8:55 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0,1
213761,1,1/23/2021 8:54 PM,1/23/2021 8:55 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,38,0,1
213761,1,1/23/2021 8:54 PM,1/23/2021 8:55 PM,1,,,Summary:,,Trees,,,,,
232740,1,1/24/2021 8:01 PM,1/24/2021 8:03 PM,1,,,Trees,,,,,,,
232740,1,1/24/2021 8:01 PM,1/24/2021 8:03 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
232740,1,1/24/2021 8:01 PM,1/24/2021 8:03 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,90,0.5,1
232740,1,1/24/2021 8:01 PM,1/24/2021 8:03 PM,1,,,Summary:,,Trees,,,,,
211540,1,1/29/2021 7:41 AM,1/29/2021 7:41 AM,1,,,Trees,,,,,,,
211540,1,1/29/2021 7:41 AM,1/29/2021 7:41 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
211540,1,1/29/2021 7:41 AM,1/29/2021 7:41 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,60,0.5,1
211540,1,1/29/2021 7:41 AM,1/29/2021 7:41 AM,1,,,Summary:,,Trees,,,,,
209152,1,1/26/2021 3:11 AM,1/26/2021 3:11 AM,1,,,Trees,,,,,,,
209152,1,1/26/2021 3:11 AM,1/26/2021 3:11 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0,1
209152,1,1/26/2021 3:11 AM,1/26/2021 3:11 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,3,0,1
209152,1,1/26/2021 3:11 AM,1/26/2021 3:11 AM,1,,,Summary:,,Trees,,,,,
199303,1,1/23/2021 5:15 PM,1/23/2021 5:17 PM,1,,,Trees,,,,,,,
199303,1,1/23/2021 5:15 PM,1/23/2021 5:17 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
199303,1,1/23/2021 5:15 PM,1/23/2021 5:17 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
199303,1,1/23/2021 5:15 PM,1/23/2021 5:17 PM,1,,,Summary:,,Trees,,,,,
222372,1,1/26/2021 6:51 PM,1/26/2021 6:51 PM,1,,,Trees,,,,,,,
222372,1,1/26/2021 6:51 PM,1/26/2021 6:51 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0,1
222372,1,1/26/2021 6:51 PM,1/26/2021 6:51 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,35,0,1
222372,1,1/26/2021 6:51 PM,1/26/2021 6:51 PM,1,,,Summary:,,Trees,,,,,
209316,1,1/25/2021 8:38 AM,1/25/2021 8:40 AM,1,,,Trees,,,,,,,
209316,1,1/25/2021 8:38 AM,1/25/2021 8:40 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
209316,1,1/25/2021 8:38 AM,1/25/2021 8:40 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,130,0.5,1
209316,1,1/25/2021 8:38 AM,1/25/2021 8:40 AM,1,,,Summary:,,Trees,,,,,
213849,1,1/25/2021 8:50 AM,1/25/2021 8:54 AM,1,,,Trees,,,,,,,
213849,1,1/25/2021 8:50 AM,1/25/2021 8:54 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
213849,1,1/25/2021 8:50 AM,1/25/2021 8:54 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
213849,1,1/25/2021 8:50 AM,1/25/2021 8:54 AM,1,,,Summary:,,Trees,,,,,
213496,1,1/25/2021 7:09 PM,1/25/2021 7:10 PM,1,,,Trees,,,,,,,
213496,1,1/25/2021 7:09 PM,1/25/2021 7:10 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
213496,1,1/25/2021 7:09 PM,1/25/2021 7:10 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
213496,1,1/25/2021 7:09 PM,1/25/2021 7:10 PM,1,,,Summary:,,Trees,,,,,
191022,1,1/26/2021 4:42 PM,1/26/2021 4:42 PM,1,,,Trees,,,,,,,
191022,1,1/26/2021 4:42 PM,1/26/2021 4:42 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
191022,1,1/26/2021 4:42 PM,1/26/2021 4:42 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,70,0.5,1
191022,1,1/26/2021 4:42 PM,1/26/2021 4:42 PM,1,,,Summary:,,Trees,,,,,
208495,1,1/24/2021 8:33 PM,1/24/2021 8:34 PM,1,,,Trees,,,,,,,
208495,1,1/24/2021 8:33 PM,1/24/2021 8:34 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
208495,1,1/24/2021 8:33 PM,1/24/2021 8:34 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
208495,1,1/24/2021 8:33 PM,1/24/2021 8:34 PM,1,,,Summary:,,Trees,,,,,
233530,1,1/25/2021 8:59 AM,1/25/2021 9:01 AM,1,,,Trees,,,,,,,
233530,1,1/25/2021 8:59 AM,1/25/2021 9:01 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
233530,1,1/25/2021 8:59 AM,1/25/2021 9:01 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
233530,1,1/25/2021 8:59 AM,1/25/2021 9:01 AM,1,,,Summary:,,Trees,,,,,
228849,1,1/23/2021 7:34 PM,1/23/2021 7:34 PM,1,,,Trees,,,,,,,
228849,1,1/23/2021 7:34 PM,1/23/2021 7:34 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
228849,1,1/23/2021 7:34 PM,1/23/2021 7:34 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,35,0.5,1
228849,1,1/23/2021 7:34 PM,1/23/2021 7:34 PM,1,,,Summary:,,Trees,,,,,
226687,1,1/24/2021 2:35 PM,1/24/2021 2:35 PM,1,,,Trees,,,,,,,
226687,1,1/24/2021 2:35 PM,1/24/2021 2:35 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
226687,1,1/24/2021 2:35 PM,1/24/2021 2:35 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,Maybe 200 metres,0.5,1
226687,1,1/24/2021 2:35 PM,1/24/2021 2:35 PM,1,,,Summary:,,Trees,,,,,
201444,1,1/28/2021 9:13 PM,1/28/2021 9:14 PM,1,,,Trees,,,,,,,
201444,1,1/28/2021 9:13 PM,1/28/2021 9:14 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
201444,1,1/28/2021 9:13 PM,1/28/2021 9:14 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,200,0.5,1
201444,1,1/28/2021 9:13 PM,1/28/2021 9:14 PM,1,,,Summary:,,Trees,,,,,
236026,1,1/23/2021 5:02 PM,1/23/2021 5:02 PM,1,,,Trees,,,,,,,
236026,1,1/23/2021 5:02 PM,1/23/2021 5:02 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
236026,1,1/23/2021 5:02 PM,1/23/2021 5:02 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,70,0.5,1
